00:12:27.991 INFO  SignIn.GenericMethods -Browser Window Maximized
00:12:32.222 INFO  SignIn.FlockSignIn -Opening the webclient
00:12:32.286 INFO  SignIn.GenericMethods -The title of the Page is: Flock
00:12:32.299 INFO  SignIn.GenericMethods -The Title is Correct
00:12:32.519 INFO  SignIn.GenericMethods -Implicitly waiting for 30secs
00:12:32.846 INFO  SignIn.GenericMethods -Waiting for a max: 10 sec for the element to appear
00:13:02.880 ERROR SignIn.GenericMethods -The Element that you waited for is not displayed on the webpage
00:13:37.880 INFO  SignIn.GenericMethods -Browser Window Maximized
00:13:48.105 INFO  SignIn.FlockSignIn -Opening the webclient
00:13:48.156 INFO  SignIn.GenericMethods -The title of the Page is: Flock
00:13:48.195 INFO  SignIn.GenericMethods -The Title is Correct
00:13:48.446 INFO  SignIn.GenericMethods -Implicitly waiting for 40secs
00:13:48.479 INFO  SignIn.GenericMethods -Switched to iframe by int : 0
00:13:49.635 INFO  SignIn.GenericMethods -The element at loction: By.xpath: //td[@class='dijitReset dijitStretch dijitButtonContents dijitButtonNode'] is displayed
00:13:49.684 INFO  SignIn.GenericMethods -The element at loction: By.xpath: //td[@class='dijitReset dijitRight dijitButtonNode dijitArrowButton dijitDownArrowButton'] is displayed
00:13:49.733 INFO  SignIn.GenericMethods -The element at loction: By.xpath: //span[@class='dijitReset dijitInline currentLanguage en-us'] is displayed
00:13:49.786 INFO  SignIn.GenericMethods -THe text at locator: By.xpath: //span[@class='dijitReset dijitInline currentLanguage en-us'] is English-US
00:13:49.838 INFO  SignIn.GenericMethods -The text: English-US displayed is correct
00:13:49.838 INFO  SignIn.GenericMethods -Waiting for a max: 1 sec for the element to be clickable
00:13:50.220 INFO  SignIn.GenericMethods -Element clicked on the webpage
00:13:50.434 INFO  SignIn.GenericMethods -Waiting for a max: 10 sec for the element to appear
00:13:50.562 INFO  SignIn.GenericMethods -The Element that you waited for is now displayed on the webpage
00:13:50.634 INFO  SignIn.GenericMethods -The element at loction: By.xpath: //div[@id='uniqName_15_0']//h2 is displayed
00:13:50.745 INFO  SignIn.GenericMethods -THe text at locator: By.xpath: //div[@id='uniqName_15_0']//h2 is Get started with Flock
00:13:50.805 INFO  SignIn.GenericMethods -The text: Get started with Flock displayed is correct
00:13:51.140 INFO  SignIn.GenericMethods -The element at loction: By.xpath: //span[@class='feedbackLinkSpan'] is displayed
00:13:51.223 INFO  SignIn.GenericMethods -THe text at locator: By.xpath: //span[@class='feedbackLinkSpan'] is Contact Support
00:13:51.288 INFO  SignIn.GenericMethods -The text: Contact Support displayed is correct
00:13:51.289 INFO  SignIn.GenericMethods -Waiting for a max: 2 sec for the element to be clickable
00:13:51.702 INFO  SignIn.GenericMethods -Element clicked on the webpage
00:13:51.793 INFO  SignIn.GenericMethods -The element at loction: By.xpath: //div[@class='title'] is displayed
00:13:51.874 INFO  SignIn.GenericMethods -THe text at locator: By.xpath: //div[@class='title'] is How can we help you today?
00:13:51.968 INFO  SignIn.GenericMethods -The text: How can we help you today? displayed is correct
00:13:52.063 INFO  SignIn.GenericMethods -The element at loction: By.xpath: //div[@id='widgets_Dialog_0']//div[2]/div[2]/div[1]/label is displayed
00:13:52.159 INFO  SignIn.GenericMethods -THe text at locator: By.xpath: //div[@id='widgets_Dialog_0']//div[2]/div[2]/div[1]/label is Email
00:13:52.241 INFO  SignIn.GenericMethods -The text: Email displayed is correct
00:13:52.328 INFO  SignIn.GenericMethods -The element at loction: By.xpath: //div[@id='widgets_Dialog_0']//div[2]/div[2]/div[2]/label is displayed
00:13:52.411 INFO  SignIn.GenericMethods -THe text at locator: By.xpath: //div[@id='widgets_Dialog_0']//div[2]/div[2]/div[2]/label is Name
00:13:52.506 INFO  SignIn.GenericMethods -The text: Name displayed is correct
00:13:52.600 INFO  SignIn.GenericMethods -The element at loction: By.xpath: //input[@placeholder='example@domain.com'] is displayed
00:13:52.734 INFO  SignIn.GenericMethods -THe text at locator: By.xpath: //input[@placeholder='example@domain.com'] is 
00:13:52.785 INFO  SignIn.GenericMethods -The text:  displayed is correct
00:13:52.785 INFO  SignIn.GenericMethods -Waiting for a max: 2 sec for the element to be send key
00:13:53.161 INFO  SignIn.GenericMethods -Value Entered in the place holder
00:13:53.226 INFO  SignIn.GenericMethods -The element at loction: By.xpath: //input[@placeholder='Enter your name'] is displayed
00:13:53.298 INFO  SignIn.GenericMethods -THe text at locator: By.xpath: //input[@placeholder='Enter your name'] is 
00:13:53.386 INFO  SignIn.GenericMethods -The text:  displayed is correct
00:13:53.386 INFO  SignIn.GenericMethods -Waiting for a max: 2 sec for the element to be send key
00:13:53.796 INFO  SignIn.GenericMethods -Value Entered in the place holder
00:13:53.874 INFO  SignIn.GenericMethods -The element at loction: By.xpath: //div[@id='widgets_RadioButton_0']//span is displayed
00:13:53.976 INFO  SignIn.GenericMethods -THe text at locator: By.xpath: //div[@id='widgets_RadioButton_0']//span is I need help setting up my team
00:13:54.038 INFO  SignIn.GenericMethods -The text: I need help setting up my team displayed is correct
00:13:54.038 INFO  SignIn.GenericMethods -Waiting for a max: 1 sec for the element to be clickable
00:13:54.377 INFO  SignIn.GenericMethods -Element clicked on the webpage
00:13:54.438 INFO  SignIn.GenericMethods -The element at loction: By.xpath: //div[@id='widgets_Dialog_0']/div[2]//div[2]/div[4]/label is displayed
00:13:54.501 INFO  SignIn.GenericMethods -THe text at locator: By.xpath: //div[@id='widgets_Dialog_0']/div[2]//div[2]/div[4]/label is Tell us more…
00:13:54.567 INFO  SignIn.GenericMethods -The text: Tell us more… displayed is correct
00:13:54.629 INFO  SignIn.GenericMethods -The element at loction: By.xpath: //div[@id='widgets_RadioButton_1']//span is displayed
00:13:54.712 INFO  SignIn.GenericMethods -THe text at locator: By.xpath: //div[@id='widgets_RadioButton_1']//span is I want to know how to use Flock
00:13:54.785 INFO  SignIn.GenericMethods -The text: I want to know how to use Flock displayed is correct
00:13:54.785 INFO  SignIn.GenericMethods -Waiting for a max: 1 sec for the element to be clickable
00:13:55.175 INFO  SignIn.GenericMethods -Element clicked on the webpage
00:13:55.220 INFO  SignIn.GenericMethods -The element at loction: By.xpath: //div[@id='widgets_Dialog_0']/div[2]//div[2]/div[4]/label is displayed
00:13:55.275 INFO  SignIn.GenericMethods -THe text at locator: By.xpath: //div[@id='widgets_Dialog_0']/div[2]//div[2]/div[4]/label is Tell us more…
00:13:55.361 INFO  SignIn.GenericMethods -The text: Tell us more… displayed is correct
00:13:55.440 INFO  SignIn.GenericMethods -The element at loction: By.xpath: //div[@id='widgets_RadioButton_2']//span is displayed
00:13:55.536 INFO  SignIn.GenericMethods -THe text at locator: By.xpath: //div[@id='widgets_RadioButton_2']//span is Something is not working
00:13:55.593 INFO  SignIn.GenericMethods -The text: Something is not working displayed is correct
00:13:55.593 INFO  SignIn.GenericMethods -Waiting for a max: 1 sec for the element to be clickable
00:13:55.858 INFO  SignIn.GenericMethods -Element clicked on the webpage
00:13:55.893 INFO  SignIn.GenericMethods -The element at loction: By.xpath: //div[@id='widgets_Dialog_0']/div[2]//div[2]/div[4]/label is displayed
00:13:55.945 INFO  SignIn.GenericMethods -THe text at locator: By.xpath: //div[@id='widgets_Dialog_0']/div[2]//div[2]/div[4]/label is Tell us more…
00:13:56.007 INFO  SignIn.GenericMethods -The text: Tell us more… displayed is correct
00:13:56.074 INFO  SignIn.GenericMethods -The element at loction: By.xpath: //div[@id='widgets_RadioButton_3']//span is displayed
00:13:56.144 INFO  SignIn.GenericMethods -THe text at locator: By.xpath: //div[@id='widgets_RadioButton_3']//span is I have feedback / feature request
00:13:56.208 INFO  SignIn.GenericMethods -The text: I have feedback / feature request displayed is correct
00:13:56.209 INFO  SignIn.GenericMethods -Waiting for a max: 1 sec for the element to be clickable
00:13:56.507 INFO  SignIn.GenericMethods -Element clicked on the webpage
00:13:56.543 INFO  SignIn.GenericMethods -The element at loction: By.xpath: //div[@id='widgets_Dialog_0']/div[2]//div[2]/div[4]/label is displayed
00:13:56.594 INFO  SignIn.GenericMethods -THe text at locator: By.xpath: //div[@id='widgets_Dialog_0']/div[2]//div[2]/div[4]/label is Tell us more…
00:13:56.659 INFO  SignIn.GenericMethods -The text: Tell us more… displayed is correct
00:13:56.750 INFO  SignIn.GenericMethods -The element at loction: By.xpath: //div[@id='widgets_RadioButton_4']//span is displayed
00:13:56.824 INFO  SignIn.GenericMethods -THe text at locator: By.xpath: //div[@id='widgets_RadioButton_4']//span is I need help with something else
00:13:56.883 INFO  SignIn.GenericMethods -The text: I need help with something else displayed is correct
00:13:56.883 INFO  SignIn.GenericMethods -Waiting for a max: 1 sec for the element to be clickable
00:13:57.143 INFO  SignIn.GenericMethods -Element clicked on the webpage
00:13:57.184 INFO  SignIn.GenericMethods -The element at loction: By.xpath: //div[@id='widgets_Dialog_0']/div[2]//div[2]/div[4]/label is displayed
00:13:57.214 INFO  SignIn.GenericMethods -THe text at locator: By.xpath: //div[@id='widgets_Dialog_0']/div[2]//div[2]/div[4]/label is Tell us more…
00:13:57.284 INFO  SignIn.GenericMethods -The text: Tell us more… displayed is correct
00:13:57.374 INFO  SignIn.GenericMethods -The element at loction: By.xpath: //textarea[@class='input'] is displayed
00:13:57.449 INFO  SignIn.GenericMethods -THe text at locator: By.xpath: //textarea[@class='input'] is 
00:13:57.544 INFO  SignIn.GenericMethods -The text:  displayed is correct
00:13:57.545 INFO  SignIn.GenericMethods -Waiting for a max: 2 sec for the element to be send key
00:13:58.268 INFO  SignIn.GenericMethods -Value Entered in the place holder
00:13:58.325 INFO  SignIn.GenericMethods -The element at loction: By.xpath: //span[@class='attachFileLogo'] is displayed
00:13:58.382 INFO  SignIn.GenericMethods -The element at loction: By.xpath: //span[@class='uploadMessage'] is displayed
00:13:58.441 INFO  SignIn.GenericMethods -THe text at locator: By.xpath: //span[@class='uploadMessage'] is Log file attached
00:13:58.493 INFO  SignIn.GenericMethods -The text: Log file attached displayed is correct
00:13:58.573 INFO  SignIn.GenericMethods -The field is cleared
00:13:58.652 INFO  SignIn.GenericMethods -The field is cleared
00:13:58.710 INFO  SignIn.GenericMethods -The field is cleared
00:13:58.761 INFO  SignIn.GenericMethods -The element at loction: By.xpath: //button[@class='btn btn--action btn--reportBug'] is displayed
00:13:58.817 INFO  SignIn.GenericMethods -THe text at locator: By.xpath: //button[@class='btn btn--action btn--reportBug'] is Send Request
00:13:58.868 INFO  SignIn.GenericMethods -The text: Send Request displayed is correct
00:13:58.869 INFO  SignIn.GenericMethods -Waiting for a max: 2 sec for the element to be clickable
00:13:59.116 INFO  SignIn.GenericMethods -Element clicked on the webpage
00:14:02.170 INFO  SignIn.GenericMethods -The element at loction: By.xpath: //div[@data-dojo-attach-point='_enteredEmailError'] is displayed
00:14:02.220 INFO  SignIn.GenericMethods -THe text at locator: By.xpath: //div[@data-dojo-attach-point='_enteredEmailError'] is Please enter your email address
00:14:02.268 INFO  SignIn.GenericMethods -The text: Please enter your email address displayed is correct
00:14:02.318 INFO  SignIn.GenericMethods -The element at loction: By.xpath: //div[@data-dojo-attach-point='_descriptionError'] is displayed
00:14:02.368 INFO  SignIn.GenericMethods -THe text at locator: By.xpath: //div[@data-dojo-attach-point='_descriptionError'] is Please describe your issue
00:14:02.419 INFO  SignIn.GenericMethods -The text: Please describe your issue displayed is correct
00:14:02.470 INFO  SignIn.GenericMethods -The element at loction: By.xpath: //button[@class='btn btn--action btn--cancel btn--reportBug'] is displayed
00:14:02.527 INFO  SignIn.GenericMethods -THe text at locator: By.xpath: //button[@class='btn btn--action btn--cancel btn--reportBug'] is Cancel
00:14:02.576 INFO  SignIn.GenericMethods -The text: Cancel displayed is correct
00:14:02.576 INFO  SignIn.GenericMethods -Waiting for a max: 2 sec for the element to be clickable
00:14:02.821 INFO  SignIn.GenericMethods -Element clicked on the webpage
00:14:03.091 INFO  SignIn.GenericMethods -The element at loction: By.xpath: //div[@id='uniqName_15_0']//h5 is displayed
00:14:03.151 INFO  SignIn.GenericMethods -THe text at locator: By.xpath: //div[@id='uniqName_15_0']//h5 is Enter your official email address to continue
00:14:03.212 INFO  SignIn.GenericMethods -The text: Enter your official email address to continue displayed is correct
00:14:03.444 INFO  SignIn.GenericMethods -The element at loction: By.xpath: //input[@class='input'] is displayed
00:14:03.495 INFO  SignIn.GenericMethods -THe text at locator: By.xpath: //input[@class='input'] is 
00:14:03.545 INFO  SignIn.GenericMethods -The text:  displayed is correct
00:14:03.721 INFO  SignIn.GenericMethods -The element at loction: By.xpath: //a[@class='btn btn--action btn--block'] is displayed
00:14:03.773 INFO  SignIn.GenericMethods -THe text at locator: By.xpath: //a[@class='btn btn--action btn--block'] is Login or Create a Team
00:14:03.808 INFO  SignIn.GenericMethods -The text: Login or Create a Team displayed is correct
00:14:04.010 INFO  SignIn.GenericMethods -The element at loction: By.xpath: //div[@class='onboarding-sidebar'] is displayed
00:14:04.249 INFO  SignIn.GenericMethods -Waiting for a max: 1 sec for the element to be send key
00:14:04.404 INFO  SignIn.GenericMethods -Value Entered in the place holder
00:14:04.405 INFO  SignIn.GenericMethods -Waiting for a max: 1 sec for the element to be clickable
00:14:04.625 INFO  SignIn.GenericMethods -Element clicked on the webpage
00:14:04.690 INFO  SignIn.GenericMethods -The element: By.xpath: //div[@class='errorMessage'] is displayed.
00:14:04.747 INFO  SignIn.GenericMethods -THe text at locator: By.xpath: //div[@class='errorMessage'] is Enter a valid email address
00:14:04.799 INFO  SignIn.GenericMethods -The field is cleared
00:14:04.986 INFO  SignIn.GenericMethods -Waiting for a max: 1 sec for the element to be send key
00:14:05.135 INFO  SignIn.GenericMethods -Value Entered in the place holder
00:14:05.135 INFO  SignIn.GenericMethods -Waiting for a max: 1 sec for the element to be clickable
00:14:05.328 INFO  SignIn.GenericMethods -Element clicked on the webpage
00:14:05.371 INFO  SignIn.GenericMethods -The element: By.xpath: //div[@class='errorMessage'] is displayed.
00:14:05.408 INFO  SignIn.GenericMethods -THe text at locator: By.xpath: //div[@class='errorMessage'] is Enter a valid email address
00:14:05.459 INFO  SignIn.GenericMethods -The field is cleared
00:14:05.620 INFO  SignIn.GenericMethods -Waiting for a max: 1 sec for the element to be send key
00:14:05.820 INFO  SignIn.GenericMethods -Value Entered in the place holder
00:14:05.821 INFO  SignIn.GenericMethods -Waiting for a max: 1 sec for the element to be clickable
00:14:05.960 INFO  SignIn.GenericMethods -Element clicked on the webpage
00:14:05.991 INFO  SignIn.GenericMethods -The element: By.xpath: //div[@class='errorMessage'] is displayed.
00:14:06.020 INFO  SignIn.GenericMethods -THe text at locator: By.xpath: //div[@class='errorMessage'] is Enter a valid email address
00:14:06.054 INFO  SignIn.GenericMethods -The field is cleared
00:14:06.227 INFO  SignIn.GenericMethods -Waiting for a max: 1 sec for the element to be send key
00:14:06.565 INFO  SignIn.GenericMethods -Value Entered in the place holder
00:14:06.565 INFO  SignIn.GenericMethods -Waiting for a max: 1 sec for the element to be clickable
00:14:06.727 INFO  SignIn.GenericMethods -Element clicked on the webpage
00:14:06.913 INFO  SignIn.GenericMethods -Implicitly waiting for 10secs
00:14:06.914 INFO  SignIn.GenericMethods -Waiting for a max: 10 sec for the element to appear
00:14:08.840 INFO  SignIn.GenericMethods -The Element that you waited for is now displayed on the webpage
00:14:08.889 INFO  SignIn.GenericMethods -The element at loction: By.xpath: //div[@id='uniqName_17_0']//h2 is displayed
00:14:08.935 INFO  SignIn.GenericMethods -THe text at locator: By.xpath: //div[@id='uniqName_17_0']//h2 is directi.com uses
Google apps
00:14:08.982 ERROR SignIn.GenericMethods -The text: directi.com uses
Google apps displayed is not correct
00:14:09.177 INFO  SignIn.GenericMethods -The element at loction: By.xpath: //a[@class='btn btn--block btn--google'] is displayed
00:14:09.232 INFO  SignIn.GenericMethods -THe text at locator: By.xpath: //a[@class='btn btn--block btn--google'] is Sign in with Google
00:14:09.274 INFO  SignIn.GenericMethods -The text: Sign in with Google displayed is correct
00:14:09.478 INFO  SignIn.GenericMethods -The element at loction: By.xpath: //a[@data-dojo-attach-event='onclick: _skipOAuth'] is displayed
00:14:09.528 INFO  SignIn.GenericMethods -THe text at locator: By.xpath: //a[@data-dojo-attach-event='onclick: _skipOAuth'] is Skip this step
00:14:09.574 INFO  SignIn.GenericMethods -The text: Skip this step displayed is correct
00:14:09.759 INFO  SignIn.GenericMethods -The element at loction: By.xpath: //div[@id='uniqName_17_0']//h5 is displayed
00:14:09.803 INFO  SignIn.GenericMethods -THe text at locator: By.xpath: //div[@id='uniqName_17_0']//h5 is Connect with your Google account
directitester002@directi.com
00:14:09.841 ERROR SignIn.GenericMethods -The text: Connect with your Google account
directitester002@directi.com displayed is not correct
00:14:10.042 INFO  SignIn.GenericMethods -The element at loction: By.xpath: //div[@class='google-auth-blurb'] is displayed
00:14:10.089 INFO  SignIn.GenericMethods -THe text at locator: By.xpath: //div[@class='google-auth-blurb'] is Why sign in with Google?
100% secure, easy and quick sign up
Discover and add your colleagues
00:14:10.141 ERROR SignIn.GenericMethods -The text: Why sign in with Google?
100% secure, easy and quick sign up
Discover and add your colleagues displayed is not correct
00:14:10.374 INFO  SignIn.GenericMethods -Waiting for a max: 2 sec for the element to be clickable
00:14:10.594 INFO  SignIn.GenericMethods -Element clicked on the webpage
00:14:10.804 INFO  SignIn.GenericMethods -Implicitly waiting for 10secs
00:14:10.804 INFO  SignIn.GenericMethods -Waiting for a max: 10 sec for the element to appear
00:14:10.870 INFO  SignIn.GenericMethods -The Element that you waited for is now displayed on the webpage
00:14:10.907 INFO  SignIn.GenericMethods -The element at loction: By.xpath: //div[@id='uniqName_16_0']//h2 is displayed
00:14:10.951 INFO  SignIn.GenericMethods -THe text at locator: By.xpath: //div[@id='uniqName_16_0']//h2 is Please verify your email
00:14:10.990 INFO  SignIn.GenericMethods -The text: Please verify your email displayed is correct
00:14:11.207 INFO  SignIn.GenericMethods -The element at loction: By.xpath: //div[@id='uniqName_16_0']//h5 is displayed
00:14:11.275 INFO  SignIn.GenericMethods -THe text at locator: By.xpath: //div[@id='uniqName_16_0']//h5 is We've sent you a six digit verification PIN at
"directitester002@directi.com" Edit
